area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
0.3837273788530063,0.05520749954640053,1.5374071089059949,2.584674350088589,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,1.4995206683130675,0.36753443785067763,-0.551986220446208,1.4077842681434976
0.9281145136844505,0.05520749954640053,1.5374071089059949,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,1.4995206683130675,2.706877721104626,-0.551986220446208,0.07922595448426606
-0.6070572065402222,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,1.4995206683130675,1.5372060794776519,-0.551986220446208,1.4077842681434976
-1.1541662770458236,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,1.8074842904807202,-1.2493323591749654
-0.6369984989559517,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
-0.06539200738293523,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
-0.5916329043866647,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
-0.03545071496720579,0.05520749954640053,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
-0.8955823880008877,0.05520749954640053,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
0.3928004977668637,0.05520749954640053,-0.5573100769784229,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
-0.9228017447424599,0.05520749954640053,-0.5573100769784229,0.2539235400810921,-2.453247360181952,-0.4662374683188096,1.3381909865348778,4.333015214686988,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
1.1549424865308857,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
0.8373833245458765,0.05520749954640053,-0.5573100769784229,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,2.706877721104626,-0.551986220446208,1.4077842681434976
-0.7186565691806683,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
-0.9772404582256043,-1.2820408227997429,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,1.4995206683130675,-0.8021372037762967,-0.551986220446208,1.4077842681434976
0.5878725544147979,0.05520749954640053,1.5374071089059949,-0.9114518649226564,0.40668806505690125,2.139910431514536,1.3381909865348778,4.333015214686988,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
-1.2494340256413266,0.05520749954640053,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
0.06616821686799713,1.392455821892544,1.5374071089059949,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,1.4995206683130675,-0.8021372037762967,1.8074842904807202,-1.2493323591749654
1.0297334455196534,0.05520749954640053,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
3.146492088122586,1.392455821892544,1.5374071089059949,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,1.5372060794776519,1.8074842904807202,1.4077842681434976
0.9553338704260228,0.05520749954640053,1.5374071089059949,-0.9114518649226564,0.40668806505690125,2.139910431514536,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,2.706877721104626,-0.551986220446208,1.4077842681434976
-0.9772404582256043,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
0.020802622298710115,0.05520749954640053,-0.5573100769784229,1.4192989450848406,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,1.4995206683130675,-0.8021372037762967,-0.551986220446208,0.07922595448426606
1.4725016485158948,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,2.139910431514536,1.3381909865348778,-0.23025684715727956,1.4995206683130675,1.5372060794776519,1.8074842904807202,-1.2493323591749654
0.6218967503417632,0.05520749954640053,1.5374071089059949,2.584674350088589,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,0.36753443785067763,-0.551986220446208,1.4077842681434976
-0.6823640935252387,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
-0.6891689327106317,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
-0.5235845125327342,0.05520749954640053,-0.5573100769784229,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
-0.251390945117012,-1.2820408227997429,1.5374071089059949,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,1.4995206683130675,1.5372060794776519,-0.551986220446208,0.07922595448426606
0.22041123840357302,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
-0.7413393664653118,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,1.8074842904807202,0.07922595448426606
-1.5052959790121052,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,0.07922595448426606
-0.9091920663716738,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,1.4077842681434976
0.2385574762312878,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,2.139910431514536,-0.7455635496408606,-0.23025684715727956,1.4995206683130675,0.36753443785067763,-0.551986220446208,0.07922595448426606
-1.3651162917930084,0.05520749954640053,-0.5573100769784229,1.4192989450848406,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,0.36753443785067763,1.8074842904807202,-1.2493323591749654
1.3364048648080338,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,0.36753443785067763,-0.551986220446208,-1.2493323591749654
-0.555340428731235,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,-2.453247360181952,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
0.5742628760440117,0.05520749954640053,1.5374071089059949,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,1.4995206683130675,0.36753443785067763,1.8074842904807202,0.07922595448426606
-0.464609239592661,0.05520749954640053,1.5374071089059949,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,1.5372060794776519,-0.551986220446208,0.07922595448426606
2.85161572342222,1.392455821892544,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,0.36753443785067763,1.8074842904807202,0.07922595448426606
2.0472837317087613,1.392455821892544,1.5374071089059949,0.2539235400810921,0.40668806505690125,2.139910431514536,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,0.36753443785067763,-0.551986220446208,0.07922595448426606
2.3616673020739203,-1.2820408227997429,-0.5573100769784229,-0.9114518649226564,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,0.36753443785067763,1.8074842904807202,0.07922595448426606
0.3655811410252915,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,2.139910431514536,1.3381909865348778,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,-0.551986220446208,-1.2493323591749654
-1.0316791717087488,0.05520749954640053,-0.5573100769784229,0.2539235400810921,0.40668806505690125,-0.4662374683188096,-0.7455635496408606,-0.23025684715727956,-0.6653502303110963,-0.8021372037762967,1.8074842904807202,0.07922595448426606
